ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
RWA,Rwanda,1,1,1,1,1,1,1,1,1,1,1,0.779799767,0.752352514,0.73481086,0.728045829,0.727695731,0.727695731,0.727695731
KNA,Saint Kitts and Nevis,1,1,1,1,0.445195294,0.439128106,0.447003541,0.333470562,0.388573498,0.443676432,0.331137239,0.466613798,0.466467607,0.466164179,0.465860772,0.465399405,0.465399405,0.465399405
LCA,Saint Lucia,0.54449113,0,0.178397343,0.123368329,0,0.10544739,0,0,0,0,0,0,0,0,0,0,0,0
VCT,Saint Vincent and the Grenadines,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WSM,Samoa,0.65924237,0.706525845,0.697970298,0.701453396,0.721413415,0.76205001,0,0,0,0,0,0,0,0,0,0,0,0
SMR,San Marino,0.629667077,0.72770186,0.778105486,0.75889524,0.680308776,0.622491147,0.529301125,0.524369137,0.523209907,0.525554403,0.531939359,0.50540817,0.508032828,0.512119406,0.514456901,0.513369792,0.513369792,0.513369792
STP,Sao Tome and Principe,1,0.991853781,0.975663869,0.970328836,0.979540601,0.999040091,1,1,1,1,1,0.944560157,0.93735422,0.920723509,0.894726261,0.866227174,0.866227174,0.866227174
SAU,Saudi Arabia,0.630224535,0.594588572,0.620335238,0.62052365,0.589283756,0.562765129,0.545262415,0.538027099,0.535345015,0.536317518,0.539937514,0.54387944,0.548498438,0.552852679,0.555723338,0.557227971,0.557227971,0.557227971
SEN,Senegal,0.566508687,0.569540171,0.571711716,0.572667708,0.571947717,0.570184081,0.573090494,0.571549174,0.570445134,0.56991726,0.569786475,0.601554301,0.601221518,0.600985247,0.600821012,0.60074977,0.60074977,0.60074977
SRB,Serbia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SYC,Seychelles,0.538507203,0.606832635,0.63315758,0.579648508,0.579057128,0.673417842,1,0.578347237,1,1,0.983900435,0.655113156,1,0.639048171,1,1,1,1
SLE,Sierra Leone,1,1,1,0.894850344,0.713339405,0.640643369,0.604885845,0.586489514,0.580807038,0.584960847,0.597091911,0.629848188,0.652963324,0.67553782,0.68751369,0.68853554,0.68853554,0.68853554
SGP,Singapore,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
SVK,Slovakia,0.527805985,0.245840634,0.208297774,0.098013637,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SVN,Slovenia,1,1,1,1,0.875447526,0.590531657,0.145759293,0.049250762,0,0,0.176445006,0.18301543,0.318744588,0,0.387404779,0.266144377,0.266144377,0.266144377
SLB,Solomon Islands,0.742915813,0.781618386,0.779720211,0.776400228,0.771323237,0.765293298,0.950208925,0.937358022,0.926041006,0.916417343,0.908356004,0.939328694,0.931260387,0.925359601,0.921809176,0.919996029,0.919996029,0.919996029
SOM,Somalia,1,0.865027405,0.741798171,0.697605337,0.687889338,0.695237686,0.71675899,0.723933802,0.731294273,0.736419973,0.739284072,0.771154811,0.776268757,0.774847562,0.765205402,0.751026126,0.751026126,0.751026126
ZAF,South Africa,0.708816817,0.697494675,0.690386355,0.683686926,0.677363686,0.671387284,0.785560627,1,0.819986855,0.841788763,0.852373495,0.843159134,0.848353093,0.843401236,0.850178741,0.776311986,0.776311986,0.776311986
ESP,Spain,0.78471611,0.731372532,0.702669771,0.652607786,0.603504656,0.563382759,0.550944657,0.539714864,0.534627022,0.535332312,0.534893169,0.546267247,0.544255084,0.550591236,0.597984624,0.713817464,0.713817464,0.713817464
LKA,Sri Lanka,0.162115777,0.092761274,0.141573209,0.106804833,0.180775844,0,1,0,0.214690185,0.219761639,0.141682834,0.447499464,0.437235261,0.435529689,0.450188578,0.442148117,0.442148117,0.442148117
SDN,Sudan,1,0.516100531,0.492756146,0.48075032,0.480302829,0.49229732,0.508297814,0.515138189,0.515820279,0.510118395,0.498651616,0.44636935,0.374049267,0.345753248,0.35999022,0.551568126,0.551568126,0.551568126
SUR,Suriname,0.792085527,0.778990594,0.776747429,0.77366471,0.769784806,0.765944187,0.753299973,0.750653648,0.75363876,0.764492847,0.782615609,0.787400026,0.81053143,0.830167731,0.840521075,0.84294513,0.84294513,0.84294513
SWZ,Swaziland,0.530219289,0.417500801,0.419758087,0,0,0,0,0,0,0,0,0,0,0.255460917,0.253764548,0.254453296,0.254453296,0.254453296
SWE,Sweden,0.664752205,0.651383895,0.920533971,0.933582951,0.808718189,0.649748632,0.629839226,0.607036405,0.593550471,0.588444806,0.586915111,0.65525751,0.617560907,0.611710056,0.601976987,0.60172605,0.60172605,0.60172605
CHE,Switzerland,0.580176469,0.421190555,0.355414547,0.382701286,0.42686832,0.437891244,0.529091947,0.524325873,0.524793795,0.526749408,0.528694088,0.539254025,0.527550984,0.519368484,0.519686388,0.523604776,0.523604776,0.523604776
SYR,Syrian Arab Republic,0.583134525,0.643327644,0.650730716,0.650354979,0.640300495,0.626824808,0.613582886,0.605722321,0.60413644,0.609988755,0.622128901,0.666748091,0.665553292,0.664374826,0.663212887,0.662066797,0.662066797,0.662066797
TJK,Tajikistan,0,0,0,0,0,0,0.477274595,0.474230529,0.472826886,0.474342362,0.477317046,0.524410037,0.522083439,0.520502413,0.519641851,0.519220101,0.519220101,0.519220101
TZA,"Tanzania, United Republic of",0.773100014,0.808292064,0.822947679,0.831150362,0.828825341,0.819003581,0.828320793,0.818103608,0.807660828,0.797555438,0.787820587,0.80824339,0.797510043,0.787275502,0.777602593,0.768652993,0.768652993,0.768652993
THA,Thailand,0.820166437,0.781593847,0.754642541,0.738159657,0.732744835,0.734819189,0.800042584,0.801356467,0.809646606,0.827644116,0.855482753,1,1,1,1,1,1,1
TLS,TimorLeste,1,1,1,1,1,1,0.778752552,0.679148675,0.651893899,0.658734677,0.318461369,0.829348275,1,1,1,0.735080094,0.735080094,0.735080094
TGO,Togo,0.772599757,0.739581575,0.71362849,0.703091855,0.707476323,0.722833321,0.751884669,0.771119435,0.786539482,0.792538825,0.790976336,0.797489038,0.7976292,0.797553646,0.797769418,0.798151874,0.798151874,0.798151874
TON,Tonga,0.810583875,0.714998047,0.675386356,0.650434204,0.634695145,0.624730971,0.612732563,0.606168742,0.601567453,0.59865254,0.597140882,0.641424508,0.639545833,0.643188405,0.654906467,0.675676518,0.675676518,0.675676518
TTO,Trinidad and Tobago,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TUN,Tunisia,0.860966166,0.717364534,0.729706659,0.745778725,0.738741427,0.773651746,0.732957331,0.738247449,0.947072338,0.780205145,0.769756551,0.651548602,0.655237636,0.646368447,0.638268534,0.640850702,0.640850702,0.640850702
TUR,Turkey,0.789220621,0.760132469,0.761071191,0.763528254,0.768102913,0.774196785,0.725943258,0.731668238,0.735452773,0.736283314,0.735140958,0.904389981,0.901574418,0.901863577,0.90658054,0.914867738,0.914867738,0.914867738
TKM,Turkmenistan,0.471929586,0.632216291,0.656166058,0.681631956,0.700567664,0.710304092,0.721835454,0.732207194,0.736123729,0.732378605,0.723617333,0.755198483,0.743226233,0.734246533,0.729165296,0.726841649,0.726841649,0.726841649
TUV,Tuvalu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
UGA,Uganda,0.662713527,0.617838834,0.619261659,0.619048344,0.616870107,0.613586986,0.804922006,0.793893604,0.784882822,0.778184359,0.773096227,0.937400112,0.925489838,0.914924709,0.905566208,0.897237019,0.897237019,0.897237019
UKR,Ukraine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARE,United Arab Emirates,0.4814936,0.546923508,0.544882842,0.545087654,0.548041654,0.55203508,0.567146338,0.57623572,0.556723568,0.534049409,0.523170646,0.515862377,0.514543428,0.515490441,0.5191145,0.526755346,0.526755346,0.526755346
GBR,United Kingdom,0.602787082,0.649311105,0.647502117,0.63026776,0.613771297,0.606082201,0.62389794,0.622870025,0.611650719,0.589336312,0.57594094,0.603097934,0.598398837,0.595064653,0.593149617,0.586584888,0.586584888,0.586584888
USA,United States,0.712520431,0.704135299,0.696327612,0.701814833,0.70390888,0.70944617,0.709331815,0.72238624,0.739076006,0.721117237,0.721116855,0.681069152,0.682943191,0.683309122,0.697098391,0.705747946,0.705747946,0.705747946
URY,Uruguay,0.741792243,0.729701064,0.635693293,0.659780777,0.687510398,0.735056146,0.788943068,1,1,1,1,0.717335472,0.701609934,0.687919015,0.675497026,0.664409643,0.664409643,0.664409643
UZB,Uzbekistan,0.251751749,0.362130298,0.359381425,0.334411772,0.251472631,0.305293522,0.340739622,0.334615829,0.325418,0.323140355,0.323849219,0.394379092,0.409252878,0.419295201,0.423052717,0.453875454,0.453875454,0.453875454
VUT,Vanuatu,0.800163706,0.858783149,0.904335526,0.920737542,0.887819229,0.834851934,0.773898125,0.747275845,0.732127156,0.728018617,0.730746686,0.74530864,0.747352811,0.748457673,0.747888786,0.746225149,0.746225149,0.746225149
VEN,"Venezuela, Bolivarian Republic of",0.665441283,0.642336634,0.645048564,0.648069512,0.650098615,0.65549815,0.621302689,0.62272717,0.624677246,0.626616128,0.629110439,0.589983204,0.591629623,0.59286695,0.594720491,0.595729517,0.595729517,0.595729517
VNM,Viet Nam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YEM,Yemen,0.789362233,0.786611744,0.816050187,0.836967376,0.838990522,0.826988797,0.83343707,0.823239708,0.81456994,0.808519557,0.804123974,0.814927879,0.809134635,0.803288635,0.797374822,0.79170277,0.79170277,0.79170277
ZMB,Zambia,0.260560793,0.267243505,0.270766136,0.268338443,0.258050082,0.241894947,0.715184858,0.722186961,0.723963898,0.718466542,0.708472329,0.731446401,0.721183159,0.711364475,0.702314715,0.847188319,0.847188319,0.847188319
ZWE,Zimbabwe,0.970096451,0.861983249,0.884709904,0.929872172,1,1,1,1,1,1,1,1,1,1,1,1,1,1
